"_id","Код","Тип","CR","CR2","Описание","Дополнительная информация","Приоритет","Спринт","Номер фикса","Очередь разработчика","Очередь тестировщика","Плановая дата окончания работ","Вошло в сборку","Jira done","JIRA","Потребитель","Поставщик","Статус паспорта","Оценка на анализ","Оценка на разработку","Оценка на тестирование","Аналитик","Дата паспорта","Статус разработки","Дата разработки","Разработчик","Задача разработчика в JIRA","Статус тестирования","Дата тестирования","Примечания по тестированию","Статус разработки скрипта","Автор скрипта","Тестировщик","Группа тестов","Тестовое покрытие","Статус бизнес сервиса","WSDL url","Cервис"
"19fbdfbb-5f96-4062-a752-b4d98e7cc98b","BS037","Доработка","CR021","","Вызов новой процедуры АБС",,"Критично",13,,,,,,,"DEV-179, DEV-171","ДБО","АБС, ПЦ","Согласовано",,,,"Тоня","","Готово","2014-12-16T00:00:00.000Z","Дубинина Нина","","Готово",,"","Готово","Киршина","Комовникова","Financials","Покрыто в CR","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","makeInterbankTransfer"
"a5dcbc04-97ab-47cd-bcf0-60f083c4d4f1","BS038","Сервис","","","Установка и снятие уровней лимитов по карте",,"",8,,,,,,,"DEV-195, DEV-184","ДБО, CRM","ПЦ","Согласовано",,,,"Тоня","","Готово","2014-10-30T00:00:00.000Z","Сергей ЧЕрноляс","","Готово",,"","Готово","","Беззубов","Financials","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","setCardLimits"
"f2ace4fb-d3c2-425e-a368-7f2ea93b7ddb","BS040","Сервис","","","Просмотр лимитов по карте",,"",8,,,,,,,"DEV-319","ДБО","ПЦ","Согласовано",,,,"Тоня","","Готово","","Черноляс Сергей","","Готово",,"","Готово","","Беззубов","Financials","","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","getCardLimits"
"9dc6d098-3a3e-4849-8cfa-1db455f0ba44","BS005","Сервис","","","Принятие решения",,"",11,,,,,,,"DEV-139","BPM","AppDB, FICO","Согласовано",,,,"Тоня","","","","","","Готово",,"","","","Комовникова","Decision Making","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpBPMOutSync","makeIntedrationRequest"
"04d003ea-2366-4076-87ae-88b7faeb5f47","BS053","Сервис","","","Проверка кодового слова",,"",10,,,,,,,"DEV-261","CRM ","PDH","Согласовано",,,,"Юля","","Готово","","Игнатченко Тимур","","Готово",,"","Готово","","Данченко","Client Interation","Есть в SoupUI проекте","","http://m018esb-st:7802/nova/adpcrmoutsync","checkCodeWord"
"1e3fc1af-3869-4f88-a879-9561e89eaf8d","BS057","Сервис","","","Синхронизация информации по клиенту в CRM",,"",8,,,,,,,"DEV-154","BPM","АБС, PDH, CRM","Согласовано",,,,"Влада","","Готово","","","","Готово",,"","","","","Client Interation","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"07c3be2a-c39d-4bf5-b536-14d089cefd2e","BS059","Сервис","","","Получение списка депозитов",,"",9,,,,,,,"DEV-154","ДБО","АБС","Согласовано",,,,"Настя","","Готово","","Волобоев Павел","","Готово",,"","","","","","Есть в SoupUI проекте","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","deposit"
"b473c740-bf37-4a42-9d03-f97439ed7fb6","BS117","Сервис","","","Онлайн-загрузка данных о поведении на сайте",,"",13,,,,,,,"DEV-375, DEV-71","Tealeaf","SessionDB, Interact","Согласовано",,,,"Влада","2014-12-16T00:00:00.000Z","Готово","2014-12-02T00:00:00.000Z","Басурин Михаил","","Готово",,"","Готово","Киршина","Комовникова","","Http (REST)","","http://m018esb-st:7080/esb/adptealeaf","Integration_message"
"89deafee-f84e-4fe0-a43c-5a871c295792","BS062","Сервис","","","Получение графика платежей по выданному кредиту",,"",9,,,,,,,"DEV-41","ДБО, CRM","АБС","Согласовано",,,,"Влада","","Готово","","Нина Дубинина","OTPSOADSVIDEV-701","Готово",,"","","","","","Покрыто в CR","","http://m018esb-st:7802/nova/adpcrmoutsync И http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","getPaymentSchedule"
"2ad3731d-e366-43f2-a8d1-b2ec0f20672e","BS068","Сервис","","","Изменение и дополнение некритичными данными клиента через DQ",,"",13,,,,,,,"DEV-149","BS2","DQ","Согласовано",,,,"Влада","","Готово","2014-12-15T00:00:00.000Z","Доржинов Петр","","Готово",,"","Готово","Киршина","Киршина","","rfhUtil","","очередь",
"5cb6686d-3b44-4e66-89ea-a3ecac71a0ee","BS007","Сервис","","","Поиск заявок по id клиента ",,"",0,,,,,,,"DEV-15","ДБО","AppDB","Согласовано",,,,"Влада","","Готово","","","","Готово",,"","","","","Client Interation","Покрыто в CR","","http://m018esb-st:7803/AdpISimpleOutSync/AdpISimpleOutSync","getPersonAppStatusSummary"
"9d16e355-d42d-4cd9-9c52-c9b01b223661","BS060","Cancel","","","Перевод с карты на карту (пополнение с карты другого банка)",,"","",,,,,,,"","ДБО","ПЦ, АБС","Дубликат BS101",,,,"Тоня","","","","","","Отменен",,"","","","","","","",,
"73f9f593-edc5-4697-8ebc-9e7e4dab7bb1","BS064","Cancel","","","Расчет минимальных платежей",,"",9,,,,,,,"","ДБО","АБС","Отменен",,,,"Юля","","","","","","Отменен",,"","","","","","","",,
"7fda0f6b-270a-4328-885f-8c62f407dc88","BS065","Cancel","","","ЧДП (название не сформулировано)",,"",9,,,,,,,"DEV-546","ДБО, CRM","АБС","Отменен (BS63)",,,,"Тоня","","","","","","Отменен",,"","","","","","","",,
"8e438512-c99c-4c1f-95f9-8b4f52a1a04f","BS076","Сервис","","","Изменение статусов межбанковских документов в АБС",,"Критично",11,,,,,,,"DEV-76","ESB","ЦФТ, АБС","Согласовано",,,,"Даша","2014-11-05T00:00:00.000Z","Готово","2014-11-17T00:00:00.000Z","Басурин Михаил","","Готово",,"","Готово","Беззубов","Киршина","","scheduler","","очередь",
"07a4107d-2045-4404-a149-f150f124aacf","BS072","Сервис","","","Выгрузка документов из Инверсии в ЦФТ",,"Критично",11,,,,,,,"DEV-319","ESB","ЦФТ, АБС","Согласовано",,,,"Тоня","","Готово","","Нина Дубинина","","Готово",,"","Готово","Киршина","Беззубов","","scheduler","","очередь",
"c169fa76-bb3f-4821-946c-5794b86e5ae8","BS097","Сервис","","","Отправка СМС по запросу",,"Критично",13,,,,,,,"DEV - 408","Any","Fast Gate","Согласовано",,,,"Тоня","","Частично Готово","2014-12-17T00:00:00.000Z","Котенко И.Н.","","Готово",,"протестирован факт отправки смс","Готово","Киршина","Киршина","","Покрыто в CR","","http://m018esb-st:7800/NotificationIntegrationService","sendSMS"
"c18e88e3-a12f-43ec-ac99-6deeccdb101b","BS078","Сервис","","","Проверка возможности перевода на счет",,"Критично",11,,,,,,,"DEV-76","ЦФТ","АБС","Согласовано",,,,"Даша","2014-11-07T00:00:00.000Z","Готово","2014-11-19T00:00:00.000Z","Сергей Черноляс","","Готово",,"","Готово","Киршина","Комовникова Екатерина","","Покрыто в CR","","http://m018esb-st:7800/getAccountInfo","getAccountStatus"
"c20bf175-1789-4c6f-bd9c-0569c337e1e2","BS009","Сервис","","","Отправка задачи на выполнение сотрудником",,"",7,,,,,,,"DEV-547, DEV-285, DEV-139","BPM","CRM, AppDB","Согласовано",,,,"Ира","2014-11-28T00:00:00.000Z","Готово","","","","Готово",,"","","","Комовникова","Client Interation","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpBPMOutSync","makeIntegrationRequest"
"25f4970d-1374-47e3-834a-f7c24e60efdd","BS098","Сервис","","","Получение откликов по СМС",,"",16,,,,,,,"DEV-565","Удаление валютных переводов, не прошедших ВК","Fast Gate, ResponseDB","Согласовано",,,,"Тоня","2015-02-04T00:00:00.000Z","Готово","2015-02-07T00:00:00.000Z","Дюба Е.","","Готово",,"","Готово","Кортава","Беззубов","","scheduler","","scheduler","getSMS"
"354ed6f7-b3d8-4a11-9992-009688540cd3","BS079","Cancel","","","Запрос суммы платежей по ККЛ и ПК",,"Критично","",,,,,,,"","ДБО, CRM","АБС","Отменен. Доработка BS61",,,,"Юля","","","","","","Отменен",,"","","","","","","",,
"d509fc33-7d94-44ec-ab79-370a1e176282","BS123","Cancel","","","Начисление баллов лояльности",,"","",,,,,,,"DEV-673","","","Нет спецификаций",,,,"Тоня","","","","","","Не передан в тестирование",,"","","","","","","",,
"3369dc05-a4f8-45ef-823f-ad42d35fadba","BS099","Сервис","","","Получение информации об авторизациях процессинга",,"Критично",12,,,,,,,"DEV-241","ПЦ","АБС","Согласовано",,,,"Юля","2014-11-20T00:00:00.000Z","Готово","","В.Матвеев","","Готово",,"","Готово","Беззубов","Комовникова","","Есть в SoupUI проекте","","http://m018esb-st:7800/AdpTransmasterOutSync","notify"
"850d9e49-490e-402f-be79-d22abf2eda67","BPM","Доработка","CR088","","Добавление проверки ""500"" (DQ) в БП",,"Критично",16,,,,,,,"DEV-1322","","","Согласовано",,,,"Влада","2015-01-30T00:00:00.000Z","Готово","2015-02-04T00:00:00.000Z","Черноляс С.","https://jira.neoflex.ru/browse/OTPSOADSVIDEV-1496","Готово",,"","ТС не нужны","Комовникова","Комовникова","","","",,
"94e126ce-3013-42ed-8b04-d9b37a41d120","BS110, BS105, BS171, BS181, BS181, TS118","Доработка","CR151","Неплановая","Необходимо поменять API  в паспортах BS110, BS105, BS171, BS181, BS181, TS118","","Сделано",19,"FIX-2",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEV-2315",,,"Согласовано",,"0","0","Даша","2015-04-12T21:00:00.000Z","Готово","2015-04-12T21:00:00.000Z","Нужна правка только в паспорте","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-113","Не требуется",,,"Не требуется",,"Комовникова",,,"Сделан",,
"1007641c-e549-4528-a857-dc508d5ad2f0","BPM","Доработка","CR153","Неплановая","Убрать ветку перехода на ""Завершение процесса"" при обработке ошибки от BS13","17 + текущая(18-19) ветка","0",19,"sprint18_v1",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEF-2313",,,"Согласовано",,"4h","3h","Влада",,"Готово",,"Черноляс С.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-123","Готово","2015-04-22T21:00:00.000Z",,"Не требуется","","Комовникова",,,"Сделан",,
"26d01ce7-36eb-4614-bfb7-5fc1feebc85f","BS196","Доработка","CR121","Неплановая","Перенести доработку в ветку 17 спринта","17 + текущая(18-19) ветка","Сделано",19,"sprint17_v12",,,"2015-04-22T21:00:00.000Z",,"Jira done","DEF-2439",,,"Согласовано",,"4h","2h","Влада","2015-04-12T21:00:00.000Z","Готово","2015-04-13T21:00:00.000Z","Шинкарев Е.","https://jira.neoflex.ru/browse/OTPSOAOUTIIDEV-116","Готово","2015-04-13T21:00:00.000Z",,"Не требуется","","Комовникова",,,"Сделан",,
